Spawning.Year,Sex,Poh.Length.Mm,Scale.Total.Age.Yrs,Scale.Gilbert.Age,(R) RESOLVED STOCK ID,(R) RESOLVED STOCK-ORIGIN
2017,Female,706,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,706,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,706,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,707,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,707,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,707,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,707,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,707,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,708,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,708,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,708,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Male,708,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,708,4,41,Robertson,Hatchery Robertson
2017,Male,708,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Male,708,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,708,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,708,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,709,5,51,Robertson,Hatchery Robertson
2017,Male,709,5,51,Robertson,Hatchery Robertson
2017,Female,710,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,710,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,710,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,710,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Male,710,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,710,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,710,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,710,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,711,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,711,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,711,5,51,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,711,4,41,Robertson,Hatchery Robertson
2017,Male,711,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,712,5,51,Robertson,Hatchery Robertson
2017,Female,712,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Male,712,5,51,Robertson,Hatchery Robertson
2017,Male,713,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,713,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,713,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,713,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,713,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,714,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,714,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,715,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,715,5,51,Robertson,Hatchery Robertson
2017,Female,715,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,715,5,51,Robertson,Hatchery Robertson
2017,Female,715,4,41,Robertson,Hatchery Robertson
2017,Female,715,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,715,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,715,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,715,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,716,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,716,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,716,5,51,Robertson,Hatchery Robertson
2017,Male,716,5,51,Robertson,Hatchery Robertson
2017,Female,716,5,51,Robertson,Hatchery Robertson
2017,Female,716,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,717,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,717,5,51,Robertson,Hatchery Robertson
2017,Female,717,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,717,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,718,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,718,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,718,5,51,Robertson,Hatchery Robertson
2017,Female,719,4,41,Robertson,Hatchery Robertson
2017,Female,719,5,51,Robertson,Hatchery Robertson
2017,Female,720,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Male,720,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,720,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,721,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Male,721,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,721,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,721,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,722,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,722,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,723,5,51,Robertson,Hatchery Robertson
2017,Male,723,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,723,5,51,Robertson,Hatchery Robertson
2017,Female,724,5,51,Robertson,Hatchery Robertson
2017,Male,724,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,724,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,724,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,725,5,51,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,725,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Male,725,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,725,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,726,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,726,4,41,Robertson,Hatchery Robertson
2017,Female,726,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,727,5,51,Robertson,Hatchery Robertson
2017,Male,728,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,728,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,729,5,51,Robertson,Hatchery Robertson
2017,Male,729,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,730,5,51,Robertson,Hatchery Robertson
2017,Male,730,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,730,5,51,Robertson,Hatchery Robertson
2017,Female,730,4,41,Robertson,Hatchery Robertson
2017,Female,732,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,732,5,51,Robertson,Hatchery Robertson
2017,Female,733,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,734,5,51,Robertson,Hatchery Robertson
2017,Female,735,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,735,5,51,Robertson,Hatchery Robertson
2017,Female,736,5,51,Robertson,Hatchery Robertson
2017,Male,736,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,736,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,736,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,736,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,737,5,51,Robertson,Hatchery Robertson
2017,Male,738,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,738,5,51,Robertson,Hatchery Robertson
2017,Male,739,5,51,Robertson,Hatchery Robertson
2017,Female,739,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,741,5,51,Robertson,Hatchery Robertson
2017,Male,741,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,742,5,51,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,743,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,744,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,744,5,51,Robertson,Hatchery Robertson
2017,Female,745,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,745,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,746,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,746,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,748,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,748,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,749,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,750,5,51,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,751,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,753,4,41,Robertson,Hatchery Robertson
2017,Female,754,5,51,Robertson,Hatchery Robertson
2017,Female,755,5,51,Robertson,Hatchery Robertson
2017,Female,755,5,51,Robertson,Hatchery Robertson
2017,Female,755,5,51,Robertson,Hatchery Robertson
2017,Female,757,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,759,5,51,Robertson,Hatchery Robertson
2017,Female,760,5,51,Robertson,Hatchery Robertson
2017,Female,761,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,762,5,51,Robertson,Hatchery Robertson
2017,Female,762,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Male,767,5,51,Robertson,Hatchery Robertson
2017,Female,768,5,51,Robertson,Hatchery Robertson
2017,Female,771,5,51,Robertson,Hatchery Robertson
2017,Female,773,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,774,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Male,779,4,41,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2017,Female,791,4,41,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2017,Female,798,5,51,Robertson,Hatchery Robertson
2018,,304,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,313,3,31,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2018,,324,4,43,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2018,,349,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,355,2,21,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2018,,356,3,31,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2018,,357,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,357,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,359,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,359,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,361,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,363,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,363,2,21,Robertson,Hatchery Robertson
2018,,364,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,368,2,21,Robertson,Hatchery Robertson
2018,,370,3,31,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,370,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,371,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,372,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,372,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,372,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,373,2,21,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2018,,373,3,31,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,373,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,375,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,376,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,376,2,21,Robertson,Hatchery Robertson
2018,,377,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,379,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,380,3,31,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2018,,380,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,380,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,381,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,381,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,383,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,383,3,31,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,384,2,21,Robertson,Hatchery Robertson
2018,,385,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,386,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,388,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,388,2,21,Robertson,Hatchery Robertson
2018,,389,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,389,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,390,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,390,2,21,Robertson,Hatchery Robertson
2018,,391,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,392,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,392,2,21,Robertson,Hatchery Robertson
2018,,392,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,393,2,21,Robertson,Hatchery Robertson
2018,,394,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,394,2,21,Robertson,Hatchery Robertson
2018,,395,2,21,Robertson,Hatchery Robertson
2018,,396,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,398,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,399,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,400,3,31,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,401,2,21,Robertson,Hatchery Robertson
2018,,403,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,403,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,404,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,405,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,405,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,406,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,409,2,21,Robertson,"Hatchery, but PBT/Oto disagree Robertson"
2018,,411,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,412,3,31,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,414,2,21,Robertson Cr Fall Chinook (assumed),Natural (assumed) Robertson Cr Fall Chinook (assumed)
2018,,415,2,21,Robertson,Hatchery Robertson
